drug	target
CHEMBL4650278	ENSG00000133895
CHEMBL4650278	ENSG00000118058
CHEMBL4650827	ENSG00000133895
CHEMBL4650827	ENSG00000118058
CHEMBL3137304	ENSG00000113580
CHEMBL1615372	ENSG00000102468
CHEMBL1237021	ENSG00000102468
CHEMBL1614766	ENSG00000126934
CHEMBL3989520	ENSG00000196639
CHEMBL90	ENSG00000196639
CHEMBL1200795	ENSG00000196639
CHEMBL1626	ENSG00000196639
CHEMBL3305985	ENSG00000181072
CHEMBL1532	ENSG00000070915
CHEMBL2103879	ENSG00000080824
CHEMBL2103879	ENSG00000096384
CHEMBL4650437	ENSG00000110944
CHEMBL1743020	ENSG00000198851
CHEMBL1743020	ENSG00000160654
CHEMBL1743020	ENSG00000167286
CHEMBL2109263	ENSG00000119888
CHEMBL2109399	ENSG00000141736
CHEMBL393220	ENSG00000113161
CHEMBL1487	ENSG00000113161
CHEMBL595573	ENSG00000164129
CHEMBL2109393	ENSG00000146648
CHEMBL1743004	ENSG00000142192
CHEMBL1201120	ENSG00000112038
CHEMBL1005	ENSG00000112038
CHEMBL4298119	ENSG00000128052
CHEMBL576982	ENSG00000122025
CHEMBL1722	ENSG00000103546
CHEMBL3707253	ENSG00000112715
CHEMBL435381	ENSG00000073756
CHEMBL4297601	ENSG00000087237
CHEMBL2035874	ENSG00000151090
CHEMBL4297935	ENSG00000160932
CHEMBL3936761	ENSG00000010671
CHEMBL4297452	ENSG00000140675
CHEMBL2397450	ENSG00000140675
CHEMBL4298024	ENSG00000105329
CHEMBL4298024	ENSG00000092969
CHEMBL4298024	ENSG00000119699
CHEMBL2109598	ENSG00000239697
CHEMBL3707293	ENSG00000196689
CHEMBL4650485	ENSG00000010671
CHEMBL2109592	ENSG00000211810
CHEMBL2109592	ENSG00000277734
CHEMBL2109592	ENSG00000278030
CHEMBL2109592	ENSG00000211699
CHEMBL2104391	ENSG00000171105
CHEMBL1201066	ENSG00000103546
CHEMBL637	ENSG00000103546
CHEMBL984	ENSG00000138435
CHEMBL984	ENSG00000196811
CHEMBL984	ENSG00000170175
CHEMBL984	ENSG00000135902
CHEMBL984	ENSG00000108556
CHEMBL1182833	ENSG00000138435
CHEMBL1182833	ENSG00000196811
CHEMBL1182833	ENSG00000170175
CHEMBL1182833	ENSG00000135902
CHEMBL1182833	ENSG00000108556
CHEMBL2109498	ENSG00000125498
CHEMBL2107457	ENSG00000149295
CHEMBL1743031	ENSG00000115884
CHEMBL2408045	ENSG00000065361
CHEMBL507361	ENSG00000126934
CHEMBL3545196	ENSG00000113721
CHEMBL49120	ENSG00000113721
CHEMBL3545365	ENSG00000128052
CHEMBL1200790	ENSG00000022355
CHEMBL1200790	ENSG00000145864
CHEMBL1200790	ENSG00000113327
CHEMBL1200790	ENSG00000166206
CHEMBL1200790	ENSG00000109158
CHEMBL1200790	ENSG00000182256
CHEMBL1200790	ENSG00000268089
CHEMBL1200790	ENSG00000011677
CHEMBL1200790	ENSG00000094755
CHEMBL1200790	ENSG00000187730
CHEMBL1200790	ENSG00000163285
CHEMBL1200790	ENSG00000163288
CHEMBL1200790	ENSG00000102287
CHEMBL1200790	ENSG00000151834
CHEMBL1200790	ENSG00000186297
CHEMBL1200790	ENSG00000145863
CHEMBL3545355	ENSG00000140009
CHEMBL3545355	ENSG00000091831
CHEMBL4298207	ENSG00000106804
CHEMBL1200463	ENSG00000073756
CHEMBL1200463	ENSG00000095303
CHEMBL4167360	ENSG00000138413
CHEMBL1201154	ENSG00000149295
CHEMBL1201554	ENSG00000126218
CHEMBL1201173	ENSG00000113580
CHEMBL3608680	ENSG00000169836
CHEMBL1201149	ENSG00000082556
CHEMBL1201149	ENSG00000116329
CHEMBL1201149	ENSG00000112038
CHEMBL3545337	ENSG00000122025
CHEMBL338604	ENSG00000122025
CHEMBL545315	ENSG00000141736
CHEMBL31965	ENSG00000141736
CHEMBL3545401	ENSG00000102755
CHEMBL3545401	ENSG00000037280
CHEMBL3545401	ENSG00000128052
CHEMBL3545382	ENSG00000165025
CHEMBL2103851	ENSG00000134853
CHEMBL4297258	ENSG00000146648
CHEMBL2109366	ENSG00000134460
CHEMBL3989943	ENSG00000162711
CHEMBL274654	ENSG00000068078
CHEMBL274654	ENSG00000077782
CHEMBL274654	ENSG00000160867
CHEMBL274654	ENSG00000066468
CHEMBL2104981	ENSG00000146070
CHEMBL606	ENSG00000050628
CHEMBL2105662	ENSG00000138823
CHEMBL2105662	ENSG00000185624
CHEMBL354541	ENSG00000138823
CHEMBL354541	ENSG00000185624
CHEMBL4594531	ENSG00000104894
CHEMBL300138	ENSG00000166501
CHEMBL574737	ENSG00000149554
CHEMBL481958	ENSG00000131747
CHEMBL2109460	ENSG00000136634
CHEMBL1200805	ENSG00000151067
CHEMBL1200805	ENSG00000081248
CHEMBL1200805	ENSG00000157388
CHEMBL1200805	ENSG00000102001
CHEMBL1200418	ENSG00000043591
CHEMBL926	ENSG00000043591
CHEMBL3087515	ENSG00000168959
CHEMBL3989914	ENSG00000164078
CHEMBL1201821	ENSG00000066468
CHEMBL3545136	ENSG00000128052
CHEMBL402548	ENSG00000178999
CHEMBL402548	ENSG00000105146
CHEMBL402548	ENSG00000087586
CHEMBL1200893	ENSG00000169252
CHEMBL1201273	ENSG00000169252
CHEMBL150894	ENSG00000102755
CHEMBL150894	ENSG00000037280
CHEMBL150894	ENSG00000128052
CHEMBL3545385	ENSG00000145675
CHEMBL3545385	ENSG00000051382
CHEMBL3545385	ENSG00000105851
CHEMBL3545385	ENSG00000121879
CHEMBL3545385	ENSG00000105647
CHEMBL3545385	ENSG00000171608
CHEMBL3545385	ENSG00000141506
CHEMBL3545385	ENSG00000117461
CHEMBL1200948	ENSG00000196639
CHEMBL644	ENSG00000196639
CHEMBL1200802	ENSG00000022355
CHEMBL1200802	ENSG00000145864
CHEMBL1200802	ENSG00000113327
CHEMBL1200802	ENSG00000166206
CHEMBL1200802	ENSG00000109158
CHEMBL1200802	ENSG00000182256
CHEMBL1200802	ENSG00000268089
CHEMBL1200802	ENSG00000011677
CHEMBL1200802	ENSG00000094755
CHEMBL1200802	ENSG00000187730
CHEMBL1200802	ENSG00000163285
CHEMBL1200802	ENSG00000163288
CHEMBL1200802	ENSG00000102287
CHEMBL1200802	ENSG00000151834
CHEMBL1200802	ENSG00000186297
CHEMBL1200802	ENSG00000145863
CHEMBL4297715	ENSG00000188389
CHEMBL2104955	ENSG00000111424
CHEMBL2105395	ENSG00000140009
CHEMBL2105395	ENSG00000091831
CHEMBL1200875	ENSG00000065989
CHEMBL1200875	ENSG00000113448
CHEMBL1200875	ENSG00000184588
CHEMBL1200875	ENSG00000105650
CHEMBL1493	ENSG00000065989
CHEMBL1493	ENSG00000113448
CHEMBL1493	ENSG00000184588
CHEMBL1493	ENSG00000105650
CHEMBL4297784	ENSG00000089692
CHEMBL2010872	ENSG00000120156
CHEMBL1112	ENSG00000102468
CHEMBL1358	ENSG00000140009
CHEMBL1358	ENSG00000091831
CHEMBL1621	ENSG00000102468
CHEMBL1200728	ENSG00000053918
CHEMBL1200728	ENSG00000171385
CHEMBL1200728	ENSG00000055118
CHEMBL1200728	ENSG00000177301
CHEMBL1200728	ENSG00000111262
CHEMBL1200728	ENSG00000075043
CHEMBL1200728	ENSG00000184156
CHEMBL1200728	ENSG00000104848
CHEMBL1200728	ENSG00000185760
CHEMBL1200728	ENSG00000117013
CHEMBL1200728	ENSG00000143473
CHEMBL1200728	ENSG00000182255
CHEMBL1200728	ENSG00000130037
CHEMBL1200728	ENSG00000177272
CHEMBL1200728	ENSG00000151079
CHEMBL1200728	ENSG00000129159
CHEMBL1200728	ENSG00000184408
CHEMBL1200728	ENSG00000182674
CHEMBL1200728	ENSG00000116396
CHEMBL1200728	ENSG00000131398
CHEMBL1200728	ENSG00000158445
CHEMBL1200728	ENSG00000143105
CHEMBL1200728	ENSG00000164794
CHEMBL1200728	ENSG00000140015
CHEMBL1200728	ENSG00000171126
CHEMBL1200728	ENSG00000168418
CHEMBL1200728	ENSG00000168263
CHEMBL1200728	ENSG00000124134
CHEMBL1200728	ENSG00000183960
CHEMBL1200728	ENSG00000166006
CHEMBL1200728	ENSG00000170745
CHEMBL1200728	ENSG00000173826
CHEMBL1200728	ENSG00000162975
CHEMBL1200728	ENSG00000184611
CHEMBL1200728	ENSG00000102057
CHEMBL1200728	ENSG00000026559
CHEMBL1200728	ENSG00000178342
CHEMBL1200728	ENSG00000135519
CHEMBL1200728	ENSG00000156486
CHEMBL1200728	ENSG00000089558
CHEMBL821	ENSG00000053918
CHEMBL821	ENSG00000171385
CHEMBL821	ENSG00000055118
CHEMBL821	ENSG00000177301
CHEMBL821	ENSG00000111262
CHEMBL821	ENSG00000075043
CHEMBL821	ENSG00000184156
CHEMBL821	ENSG00000104848
CHEMBL821	ENSG00000185760
CHEMBL821	ENSG00000117013
CHEMBL821	ENSG00000143473
CHEMBL821	ENSG00000182255
CHEMBL821	ENSG00000130037
CHEMBL821	ENSG00000177272
CHEMBL821	ENSG00000151079
CHEMBL821	ENSG00000129159
CHEMBL821	ENSG00000184408
CHEMBL821	ENSG00000182674
CHEMBL821	ENSG00000116396
CHEMBL821	ENSG00000131398
CHEMBL821	ENSG00000158445
CHEMBL821	ENSG00000143105
CHEMBL821	ENSG00000164794
CHEMBL821	ENSG00000140015
CHEMBL821	ENSG00000171126
CHEMBL821	ENSG00000168418
CHEMBL821	ENSG00000168263
CHEMBL821	ENSG00000124134
CHEMBL821	ENSG00000183960
CHEMBL821	ENSG00000166006
CHEMBL821	ENSG00000170745
CHEMBL821	ENSG00000173826
CHEMBL821	ENSG00000162975
CHEMBL821	ENSG00000184611
CHEMBL821	ENSG00000102057
CHEMBL821	ENSG00000026559
CHEMBL821	ENSG00000178342
CHEMBL821	ENSG00000135519
CHEMBL821	ENSG00000156486
CHEMBL821	ENSG00000089558
CHEMBL3989922	ENSG00000143799
CHEMBL1094636	ENSG00000143799
CHEMBL1721885	ENSG00000157404
CHEMBL2105692	ENSG00000125384
CHEMBL1976040	ENSG00000166483
CHEMBL3545204	ENSG00000282608
CHEMBL266125	ENSG00000075073
CHEMBL4297477	ENSG00000105397
CHEMBL2109434	ENSG00000185664
CHEMBL1201536	ENSG00000160716
CHEMBL1201536	ENSG00000101204
CHEMBL3707320	ENSG00000171094
CHEMBL1738797	ENSG00000171094
CHEMBL1334033	ENSG00000205560
CHEMBL75880	ENSG00000205560
CHEMBL604710	ENSG00000148408
CHEMBL2105864	ENSG00000168398
CHEMBL1743044	ENSG00000164400
CHEMBL1444	ENSG00000137869
CHEMBL135400	ENSG00000022355
CHEMBL135400	ENSG00000145864
CHEMBL135400	ENSG00000166206
CHEMBL135400	ENSG00000109158
CHEMBL135400	ENSG00000011677
CHEMBL135400	ENSG00000163288
CHEMBL135400	ENSG00000151834
CHEMBL135400	ENSG00000186297
CHEMBL135400	ENSG00000145863
CHEMBL1257	ENSG00000022355
CHEMBL1257	ENSG00000145864
CHEMBL1257	ENSG00000113327
CHEMBL1257	ENSG00000166206
CHEMBL1257	ENSG00000109158
CHEMBL1257	ENSG00000182256
CHEMBL1257	ENSG00000268089
CHEMBL1257	ENSG00000011677
CHEMBL1257	ENSG00000094755
CHEMBL1257	ENSG00000187730
CHEMBL1257	ENSG00000163285
CHEMBL1257	ENSG00000163288
CHEMBL1257	ENSG00000102287
CHEMBL1257	ENSG00000151834
CHEMBL1257	ENSG00000186297
CHEMBL1257	ENSG00000145863
CHEMBL2037511	ENSG00000180914
CHEMBL1398126	ENSG00000111319
CHEMBL1398126	ENSG00000168447
CHEMBL1398126	ENSG00000166828
CHEMBL945	ENSG00000111319
CHEMBL945	ENSG00000168447
CHEMBL945	ENSG00000166828
CHEMBL1533	ENSG00000082175
CHEMBL2108357	ENSG00000012124
CHEMBL1742982	ENSG00000119630
CHEMBL451930	ENSG00000101210
CHEMBL29741	ENSG00000144285
CHEMBL29741	ENSG00000183873
CHEMBL29741	ENSG00000007314
CHEMBL29741	ENSG00000136546
CHEMBL29741	ENSG00000136531
CHEMBL29741	ENSG00000169432
CHEMBL29741	ENSG00000153253
CHEMBL29741	ENSG00000168356
CHEMBL29741	ENSG00000196876
CHEMBL29741	ENSG00000185313
CHEMBL53418	ENSG00000186350
CHEMBL2108051	ENSG00000138379
CHEMBL483321	ENSG00000141736
CHEMBL22108	ENSG00000196639
CHEMBL3545169	ENSG00000055118
CHEMBL3989801	ENSG00000109971
CHEMBL3989409	ENSG00000109971
CHEMBL4297502	ENSG00000164344
CHEMBL24828	ENSG00000165731
CHEMBL1738	ENSG00000131747
CHEMBL1738	ENSG00000077097
CHEMBL1233528	ENSG00000166851
CHEMBL1200595	ENSG00000108576
CHEMBL1201269	ENSG00000108576
CHEMBL2109337	ENSG00000177455
CHEMBL1504	ENSG00000113580
CHEMBL111	ENSG00000118432
CHEMBL3813873	ENSG00000182578
CHEMBL4297294	ENSG00000117480
CHEMBL3545103	ENSG00000169252
CHEMBL2103858	ENSG00000164270
CHEMBL2109662	ENSG00000263761
CHEMBL3544930	ENSG00000112062
CHEMBL1200386	ENSG00000113580
CHEMBL488	ENSG00000140459
CHEMBL515387	ENSG00000197635
CHEMBL4298172	ENSG00000036530
CHEMBL3707227	ENSG00000120217
CHEMBL266510	ENSG00000185760
CHEMBL1201773	ENSG00000169313
CHEMBL1201772	ENSG00000169313
CHEMBL4297333	ENSG00000137462
CHEMBL1200841	ENSG00000144285
CHEMBL1200841	ENSG00000183873
CHEMBL1200841	ENSG00000007314
CHEMBL1200841	ENSG00000136546
CHEMBL1200841	ENSG00000136531
CHEMBL1200841	ENSG00000169432
CHEMBL1200841	ENSG00000153253
CHEMBL1200841	ENSG00000168356
CHEMBL1200841	ENSG00000196876
CHEMBL1200841	ENSG00000185313
CHEMBL569	ENSG00000144285
CHEMBL569	ENSG00000183873
CHEMBL569	ENSG00000007314
CHEMBL569	ENSG00000136546
CHEMBL569	ENSG00000136531
CHEMBL569	ENSG00000169432
CHEMBL569	ENSG00000153253
CHEMBL569	ENSG00000168356
CHEMBL569	ENSG00000196876
CHEMBL569	ENSG00000185313
CHEMBL3545193	ENSG00000010671
CHEMBL3545354	ENSG00000166851
CHEMBL1648	ENSG00000151067
CHEMBL1648	ENSG00000081248
CHEMBL1648	ENSG00000157388
CHEMBL1648	ENSG00000102001
CHEMBL4298199	ENSG00000048462
CHEMBL3544910	ENSG00000167325
CHEMBL3544910	ENSG00000048392
CHEMBL3544910	ENSG00000171848
CHEMBL296419	ENSG00000196639
CHEMBL1200689	ENSG00000061918
CHEMBL1200689	ENSG00000123201
CHEMBL1200689	ENSG00000152402
CHEMBL1200689	ENSG00000164116
CHEMBL1200399	ENSG00000178394
CHEMBL49	ENSG00000178394
CHEMBL1767408	ENSG00000171631
CHEMBL221326	ENSG00000171631
CHEMBL1200724	ENSG00000103546
CHEMBL2107358	ENSG00000140379
CHEMBL408194	ENSG00000140379
CHEMBL4647810	ENSG00000175054
CHEMBL3545338	ENSG00000089022
CHEMBL4297383	ENSG00000112038
CHEMBL1743040	ENSG00000019582
CHEMBL1201666	ENSG00000180210
CHEMBL1200722	ENSG00000138435
CHEMBL1200722	ENSG00000196811
CHEMBL1200722	ENSG00000170175
CHEMBL1200722	ENSG00000135902
CHEMBL1200722	ENSG00000108556
CHEMBL1201206	ENSG00000138435
CHEMBL1201206	ENSG00000196811
CHEMBL1201206	ENSG00000170175
CHEMBL1201206	ENSG00000135902
CHEMBL1201206	ENSG00000108556
CHEMBL305660	ENSG00000196639
CHEMBL1200379	ENSG00000150594
CHEMBL1200379	ENSG00000184160
CHEMBL1200379	ENSG00000274286
CHEMBL647	ENSG00000150594
CHEMBL647	ENSG00000184160
CHEMBL647	ENSG00000274286
CHEMBL1742987	ENSG00000115310
CHEMBL4594578	ENSG00000188389
CHEMBL124162	ENSG00000198900
CHEMBL1201483	ENSG00000103546
CHEMBL4297844	ENSG00000198900
CHEMBL3545337	ENSG00000131747
CHEMBL3545337	ENSG00000077097
CHEMBL338604	ENSG00000131747
CHEMBL338604	ENSG00000077097
CHEMBL1084172	ENSG00000169252
CHEMBL1198857	ENSG00000169252
CHEMBL3544906	ENSG00000103546
CHEMBL3545985	ENSG00000103546
CHEMBL3545269	ENSG00000215644
CHEMBL1276308	ENSG00000082175
CHEMBL2109456	ENSG00000211891
CHEMBL204021	ENSG00000146070
CHEMBL443684	ENSG00000171791
CHEMBL3545215	ENSG00000096968
CHEMBL585902	ENSG00000112062
CHEMBL4204869	ENSG00000186318
CHEMBL2104986	ENSG00000147246
CHEMBL2109487	ENSG00000174175
CHEMBL43	ENSG00000131747
CHEMBL43	ENSG00000077097
CHEMBL3545040	ENSG00000055118
CHEMBL1607273	ENSG00000196639
CHEMBL1000	ENSG00000196639
CHEMBL1200912	ENSG00000103546
CHEMBL607707	ENSG00000146648
CHEMBL2027925	ENSG00000164270
CHEMBL101253	ENSG00000182578
CHEMBL1102	ENSG00000022355
CHEMBL1102	ENSG00000145864
CHEMBL1102	ENSG00000113327
CHEMBL1102	ENSG00000166206
CHEMBL1102	ENSG00000109158
CHEMBL1102	ENSG00000182256
CHEMBL1102	ENSG00000268089
CHEMBL1102	ENSG00000011677
CHEMBL1102	ENSG00000094755
CHEMBL1102	ENSG00000187730
CHEMBL1102	ENSG00000163285
CHEMBL1102	ENSG00000163288
CHEMBL1102	ENSG00000102287
CHEMBL1102	ENSG00000151834
CHEMBL1102	ENSG00000186297
CHEMBL1102	ENSG00000145863
CHEMBL1201593	ENSG00000122194
CHEMBL4650279	ENSG00000141736
CHEMBL2051955	ENSG00000172572
CHEMBL2051955	ENSG00000152270
CHEMBL1980391	ENSG00000113721
CHEMBL1088752	ENSG00000112062
CHEMBL43064	ENSG00000151067
CHEMBL43064	ENSG00000081248
CHEMBL43064	ENSG00000157388
CHEMBL43064	ENSG00000102001
CHEMBL1567	ENSG00000182578
CHEMBL535	ENSG00000182578
CHEMBL451887	ENSG00000173692
CHEMBL451887	ENSG00000126067
CHEMBL451887	ENSG00000008018
CHEMBL451887	ENSG00000100804
CHEMBL451887	ENSG00000204264
CHEMBL451887	ENSG00000240065
CHEMBL451887	ENSG00000142507
CHEMBL451887	ENSG00000115233
CHEMBL451887	ENSG00000129084
CHEMBL451887	ENSG00000106588
CHEMBL451887	ENSG00000100567
CHEMBL451887	ENSG00000041357
CHEMBL451887	ENSG00000143106
CHEMBL451887	ENSG00000100902
CHEMBL451887	ENSG00000101182
CHEMBL451887	ENSG00000154611
CHEMBL451887	ENSG00000205220
CHEMBL451887	ENSG00000222028
CHEMBL451887	ENSG00000277791
CHEMBL451887	ENSG00000159377
CHEMBL451887	ENSG00000136930
CHEMBL451887	ENSG00000130706
CHEMBL451887	ENSG00000161057
CHEMBL451887	ENSG00000100764
CHEMBL451887	ENSG00000013275
CHEMBL451887	ENSG00000100519
CHEMBL451887	ENSG00000165916
CHEMBL451887	ENSG00000087191
CHEMBL451887	ENSG00000175166
CHEMBL451887	ENSG00000108344
CHEMBL451887	ENSG00000197170
CHEMBL451887	ENSG00000108671
CHEMBL451887	ENSG00000163636
CHEMBL451887	ENSG00000103035
CHEMBL451887	ENSG00000185627
CHEMBL451887	ENSG00000159352
CHEMBL451887	ENSG00000099341
CHEMBL451887	ENSG00000127922
CHEMBL240597	ENSG00000012504
CHEMBL3707223	ENSG00000133019
CHEMBL3707223	ENSG00000180720
CHEMBL3707223	ENSG00000168539
CHEMBL3707223	ENSG00000181072
CHEMBL3707223	ENSG00000184984
CHEMBL3707224	ENSG00000133019
CHEMBL3707224	ENSG00000180720
CHEMBL3707224	ENSG00000168539
CHEMBL3707224	ENSG00000181072
CHEMBL3707224	ENSG00000184984
CHEMBL4297888	ENSG00000101017
CHEMBL3989680	ENSG00000116329
CHEMBL41194	ENSG00000149452
CHEMBL2105719	ENSG00000178568
CHEMBL2110732	ENSG00000178568
CHEMBL4297352	ENSG00000100985
CHEMBL452231	ENSG00000131747
CHEMBL452231	ENSG00000077097
CHEMBL3545229	ENSG00000196689
CHEMBL221692	ENSG00000178394
CHEMBL92401	ENSG00000189221
CHEMBL92401	ENSG00000069535
CHEMBL4297091	ENSG00000082556
CHEMBL4297091	ENSG00000116329
CHEMBL4297091	ENSG00000112038
CHEMBL1201003	ENSG00000179546
CHEMBL1510	ENSG00000179546
CHEMBL1721885	ENSG00000102755
CHEMBL1721885	ENSG00000037280
CHEMBL1721885	ENSG00000128052
CHEMBL4298113	ENSG00000169252
CHEMBL4650322	ENSG00000061918
CHEMBL4650322	ENSG00000123201
CHEMBL4650322	ENSG00000152402
CHEMBL4650322	ENSG00000164116
CHEMBL428690	ENSG00000105810
CHEMBL1946170	ENSG00000157404
CHEMBL256147	ENSG00000089250
CHEMBL256147	ENSG00000007171
CHEMBL256147	ENSG00000164867
CHEMBL397420	ENSG00000167397
CHEMBL4078588	ENSG00000168539
CHEMBL479527	ENSG00000087237
CHEMBL4594262	ENSG00000151067
CHEMBL4594262	ENSG00000081248
CHEMBL4594262	ENSG00000157388
CHEMBL4594262	ENSG00000102001
CHEMBL2028665	ENSG00000140675
CHEMBL1473	ENSG00000113580
CHEMBL496102	ENSG00000105976
CHEMBL2393130	ENSG00000204256
CHEMBL2393130	ENSG00000141867
CHEMBL2393130	ENSG00000137948
CHEMBL2393130	ENSG00000169925
CHEMBL1200710	ENSG00000108576
CHEMBL415	ENSG00000108576
CHEMBL1084617	ENSG00000102468
CHEMBL112	ENSG00000117480
CHEMBL405130	ENSG00000105639
CHEMBL1200908	ENSG00000113580
CHEMBL607400	ENSG00000159164
CHEMBL4594457	ENSG00000125730
CHEMBL3989973	ENSG00000122025
CHEMBL3813873	ENSG00000122025
CHEMBL3989833	ENSG00000147246
CHEMBL708	ENSG00000147246
CHEMBL3545340	ENSG00000165025
CHEMBL2170582	ENSG00000165025
CHEMBL4089083	ENSG00000124493
CHEMBL113313	ENSG00000121853
CHEMBL359164	ENSG00000101868
CHEMBL359164	ENSG00000175482
CHEMBL359164	ENSG00000077514
CHEMBL359164	ENSG00000062822
CHEMBL359164	ENSG00000106628
CHEMBL359164	ENSG00000177084
CHEMBL359164	ENSG00000014138
CHEMBL359164	ENSG00000198056
CHEMBL359164	ENSG00000146143
CHEMBL359164	ENSG00000100479
CHEMBL359164	ENSG00000148229
CHEMBL1743025	ENSG00000142192
CHEMBL3989972	ENSG00000112541
CHEMBL3544949	ENSG00000121966
CHEMBL2108681	ENSG00000113302
CHEMBL2108681	ENSG00000110944
CHEMBL1471	ENSG00000115353
CHEMBL1311	ENSG00000061918
CHEMBL1311	ENSG00000123201
CHEMBL1311	ENSG00000152402
CHEMBL1311	ENSG00000164116
CHEMBL435224	ENSG00000079459
CHEMBL2108767	ENSG00000102245
CHEMBL4650297	ENSG00000066468
CHEMBL2107826	ENSG00000188778
CHEMBL2108038	ENSG00000146648
CHEMBL2105741	ENSG00000169032
CHEMBL3301610	ENSG00000105810
CHEMBL4297804	ENSG00000188229
CHEMBL4297804	ENSG00000101162
CHEMBL4297804	ENSG00000198033
CHEMBL4297804	ENSG00000127824
CHEMBL4297804	ENSG00000258947
CHEMBL4297804	ENSG00000167552
CHEMBL4297804	ENSG00000104833
CHEMBL4297804	ENSG00000261456
CHEMBL4297804	ENSG00000196230
CHEMBL4297804	ENSG00000123416
CHEMBL4297804	ENSG00000167553
CHEMBL4297804	ENSG00000152086
CHEMBL4297804	ENSG00000137267
CHEMBL4297804	ENSG00000137285
CHEMBL4297804	ENSG00000176014
CHEMBL3244648	ENSG00000228716
CHEMBL1743007	ENSG00000004468
CHEMBL3545420	ENSG00000170312
CHEMBL3707314	ENSG00000187266
CHEMBL472	ENSG00000187486
CHEMBL472	ENSG00000006071
CHEMBL649	ENSG00000169252
CHEMBL2109047	ENSG00000142166
CHEMBL2109047	ENSG00000159110
CHEMBL3931971	ENSG00000127329
CHEMBL1200825	ENSG00000112038
CHEMBL651	ENSG00000112038
CHEMBL3707315	ENSG00000144481
CHEMBL2108342	ENSG00000105383
CHEMBL3977543	ENSG00000132155
CHEMBL3977543	ENSG00000157764
CHEMBL3977543	ENSG00000078061
CHEMBL304902	ENSG00000166736
CHEMBL304902	ENSG00000186038
CHEMBL304902	ENSG00000149305
CHEMBL304902	ENSG00000186090
CHEMBL304902	ENSG00000178084
CHEMBL1201039	ENSG00000070915
CHEMBL3545106	ENSG00000204174
CHEMBL4303214	ENSG00000102755
CHEMBL4303214	ENSG00000037280
CHEMBL4303214	ENSG00000128052
CHEMBL592435	ENSG00000163485
CHEMBL971	ENSG00000022355
CHEMBL971	ENSG00000145864
CHEMBL971	ENSG00000113327
CHEMBL971	ENSG00000166206
CHEMBL971	ENSG00000109158
CHEMBL971	ENSG00000182256
CHEMBL971	ENSG00000268089
CHEMBL971	ENSG00000011677
CHEMBL971	ENSG00000094755
CHEMBL971	ENSG00000187730
CHEMBL971	ENSG00000163285
CHEMBL971	ENSG00000163288
CHEMBL971	ENSG00000102287
CHEMBL971	ENSG00000151834
CHEMBL971	ENSG00000186297
CHEMBL971	ENSG00000145863
CHEMBL3707222	ENSG00000125255
CHEMBL2103741	ENSG00000126351
CHEMBL2103741	ENSG00000151090
CHEMBL1624	ENSG00000126351
CHEMBL1624	ENSG00000151090
CHEMBL2105345	ENSG00000087085
CHEMBL3545270	ENSG00000164082
CHEMBL1657	ENSG00000172819
CHEMBL1657	ENSG00000077092
CHEMBL1657	ENSG00000131759
CHEMBL1637	ENSG00000167325
CHEMBL1637	ENSG00000048392
CHEMBL1637	ENSG00000171848
CHEMBL888	ENSG00000167325
CHEMBL888	ENSG00000048392
CHEMBL888	ENSG00000171848
CHEMBL4297573	ENSG00000185291
CHEMBL2109637	ENSG00000185499
CHEMBL3899477	ENSG00000120899
CHEMBL3707380	ENSG00000169432
CHEMBL3545410	ENSG00000175344
CHEMBL4297713	ENSG00000182578
CHEMBL2103832	ENSG00000149295
CHEMBL2103832	ENSG00000151577
CHEMBL1201697	ENSG00000138039
CHEMBL1200426	ENSG00000147246
CHEMBL1201342	ENSG00000147246
CHEMBL4650521	ENSG00000179295
CHEMBL447955	ENSG00000115353
CHEMBL1633	ENSG00000196639
CHEMBL534	ENSG00000196639
CHEMBL24441	ENSG00000101180
CHEMBL2109372	ENSG00000198851
CHEMBL3544911	ENSG00000183765
CHEMBL1200406	ENSG00000196639
CHEMBL1201572	ENSG00000232810
CHEMBL1200695	ENSG00000103546
CHEMBL2108672	ENSG00000125726
CHEMBL1823681	ENSG00000151577
CHEMBL3828074	ENSG00000136960
CHEMBL1257	ENSG00000171303
CHEMBL3940890	ENSG00000118271
CHEMBL3544969	ENSG00000010671
CHEMBL2146146	ENSG00000181072
CHEMBL1743076	ENSG00000259207
CHEMBL1743076	ENSG00000005961
CHEMBL3707359	ENSG00000132639
CHEMBL229430	ENSG00000196689
CHEMBL1938400	ENSG00000112062
CHEMBL2106217	ENSG00000147246
CHEMBL87493	ENSG00000147246
CHEMBL3545090	ENSG00000097046
CHEMBL3545367	ENSG00000121764
CHEMBL2360464	ENSG00000159131
CHEMBL225072	ENSG00000159131
CHEMBL482968	ENSG00000178999
CHEMBL1592101	ENSG00000131187
CHEMBL3545169	ENSG00000183873
CHEMBL1214827	ENSG00000080824
CHEMBL1214827	ENSG00000096384
CHEMBL4297594	ENSG00000005381
CHEMBL2107911	ENSG00000232810
CHEMBL1463345	ENSG00000151623
CHEMBL1628569	ENSG00000178394
CHEMBL377559	ENSG00000080824
CHEMBL377559	ENSG00000096384
CHEMBL1184904	ENSG00000080824
CHEMBL1184904	ENSG00000096384
CHEMBL230011	ENSG00000171608
CHEMBL3989689	ENSG00000066230
CHEMBL444929	ENSG00000066230
CHEMBL101	ENSG00000073756
CHEMBL101	ENSG00000095303
